,last_scraped,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,Unnamed: 0,id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1998,2024-09-18,Sophia,2019-09-25,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,0 baths,t,2024-09-18,2024-06-07,2024-08-13,STR-465066,t,1998,53872342,297860058,1.0,0.94,28.3,42.2,1.0,1.1,1.2,1.0,79.0,14.2,106,13.3,91.0,106.0,106.0,15.0,106.0,28,88,0.0,0.0,0.0,4.8,4.8,4.8,4.9,4.8,1.0,0.8,0.0,0.27
1999,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-06-07,2024-08-13,STR-465066,f,1999,53873611,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,281.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,0,0.0,0.0,0.0,4.8,4.8,4.8,4.9,4.8,12.8,0.0,0.0,0.27
2000,2024-09-18,Blanca,2021-11-27,"New York, NY",within an hour,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2022-07-21,2024-08-10,STR-465066,f,2000,53893204,433688210,1.0,0.93,3.0,3.0,1.0,1.0,1.0,1.0,53.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,0,37,7.0,5.0,0.0,5.0,5.0,5.0,5.0,4.71,0.0,3.0,0.0,0.27
2001,2024-09-18,Anne,2009-07-22,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-08-11,2024-08-11,STR-465066,f,2001,53898789,26988,1.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,105.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,17,77,1.0,1.0,0.0,5.0,5.0,4.8,5.0,5.0,4.0,0.0,0.0,0.77
2002,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-08-26,2024-08-26,STR-465066,f,2002,53914758,107434423,1.0,0.96,28.3,42.2,2.0,1.0,0.0,1.0,257.0,32.0,1125,31.0,28.6,1125.0,1125.0,37.1,1125.0,0,2,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,1.0
2003,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-08-26,2024-08-26,STR-465066,t,2003,53932819,107434423,1.0,0.96,28.3,42.2,2.0,1.0,0.0,1.0,252.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,0.05
2004,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-08-26,2024-08-26,STR-465066,t,2004,53964554,107434423,1.0,0.96,28.3,42.2,2.0,1.0,0.0,1.0,257.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,14,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,0.05
2005,2024-09-18,Raja,2021-12-23,"New York, NY",within a few hours,f,t,f,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2022-12-20,2022-12-20,STR-465066,t,2005,53971958,437204027,1.0,0.9,9.0,9.0,1.0,1.0,1.0,1.0,47.0,14.2,365,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,1.0,0.0,0.0,5.0,4.8,5.0,5.0,4.8,0.0,6.0,0.0,0.05
2006,2024-09-18,Adolph,2020-07-21,"Brookline, MA",within a few hours,t,t,f,Entire guest suite,Entire home/apt,1 bath,t,2024-09-18,2022-06-05,2024-09-06,STR-546280,f,2006,53992722,357700886,1.0,0.92,3.0,3.0,2.0,1.0,1.0,1.0,110.0,10.0,365,10.0,10.0,365.0,365.0,10.0,365.0,12,72,21.0,10.0,1.0,4.86,4.86,4.76,4.86,4.76,2.0,0.0,0.0,0.75
2007,2024-09-18,Loan,2019-03-10,"Boston, MA",within an hour,t,f,t,Entire home,Entire home/apt,2.5 baths,t,2024-09-18,2022-03-28,2024-08-26,Str-551845,t,2007,54012247,247996442,1.0,1.0,2.0,2.0,2.8,1.2,1.2,1.0,213.0,4.0,28,3.0,4.0,28.0,28.0,3.7,28.0,3,40,21.0,12.0,2.0,4.86,4.9,4.86,5.0,4.76,2.0,0.0,0.0,0.7
2008,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-01,2024-06-01,STR-465354,f,2008,54047272,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,241.0,32.0,1125,31.0,28.6,1125.0,1125.0,35.8,1125.0,0,0,2.0,2.0,0.0,4.8,4.5,4.8,4.9,5.0,12.8,0.0,0.0,0.2
2009,2024-09-18,Lance,2010-01-19,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-08-14,2024-06-22,STR-465354,t,2009,54051307,71783,1.0,0.98,30.0,68.0,4.0,1.0,2.0,3.0,124.0,30.0,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,2.0,1.0,0.0,4.8,4.8,4.5,4.9,4.8,14.0,0.8,0.0,0.15
2010,2024-09-18,Lance,2010-01-19,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2022-02-16,2022-02-16,STR-465354,t,2010,54051626,71783,1.0,0.98,30.0,68.0,2.0,1.0,1.0,1.0,54.0,30.0,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,5,65,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,14.0,0.8,0.0,0.03
2011,2024-09-18,Lance,2010-01-19,"Boston, MA",within an hour,f,t,t,Entire condo,Entire home/apt,2 baths,t,2024-09-18,2023-05-14,2024-05-29,STR-465354,t,2011,54052472,71783,1.0,0.98,30.0,68.0,6.0,1.1,1.2,1.3,214.0,30.0,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,3.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,14.0,0.8,0.0,0.18
2012,2024-09-18,Sophia,2019-09-25,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,0 shared baths,t,2024-09-18,2023-05-14,2024-05-29,STR-465354,f,2012,54133693,297860058,1.0,0.94,28.3,42.2,1.0,1.1,1.0,1.0,58.0,14.2,180,13.3,91.0,180.0,180.0,15.0,180.0,0,7,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.8,0.0,1.98
2013,2024-09-18,Emma,2014-08-07,"Boston, MA",within an hour,t,t,t,Entire home,Entire home/apt,2.5 baths,t,2024-09-18,2022-02-24,2023-01-01,STR-465354,f,2013,54146486,19610602,1.0,1.0,6.0,8.0,2.8,1.1,1.2,1.3,264.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,26,86,62.0,0.0,0.0,4.87,4.89,4.94,4.98,4.53,5.0,0.0,0.0,1.98
2014,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-01-28,2024-01-28,STR-415223,f,2014,54159081,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,333.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,17,1.0,1.0,0.0,5.0,5.0,5.0,4.9,5.0,12.8,0.0,0.0,0.13
2015,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-01-22,2024-01-22,STR-415223,t,2015,54159310,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,259.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,0,1.0,1.0,0.0,4.8,5.0,4.8,4.9,5.0,12.8,0.0,0.0,0.12
2016,2024-09-18,Bv,2019-08-13,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-02-20,2024-06-09,STR-415223,t,2016,54232345,285344759,1.0,0.99,19.0,24.0,2.0,1.2,1.0,1.0,213.0,2.0,365,2.0,4.0,365.0,365.0,2.0,365.0,0,0,28.0,15.0,0.0,4.25,4.8,4.18,4.89,4.82,10.0,0.8,0.0,0.89
2017,2024-09-18,Helder,2014-07-17,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-03-09,2024-09-15,STR-519534,f,2017,54246555,18292698,1.0,0.97,3.0,4.0,6.0,1.0,3.0,3.0,163.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,6,9,108.0,7.0,0.3,4.81,4.87,4.88,4.97,4.31,1.0,0.0,0.0,3.5
2018,2024-09-18,Adolph,2020-07-21,"Brookline, MA",within a few hours,t,t,f,Entire guest suite,Entire home/apt,1 bath,t,2024-09-18,2022-04-19,2024-08-02,STR-414417,f,2018,54261439,357700886,1.0,0.92,3.0,3.0,2.0,1.0,2.0,2.0,90.0,15.0,365,15.0,15.0,365.0,365.0,15.0,365.0,1,61,10.0,3.0,0.0,4.9,4.9,5.0,4.6,4.8,2.0,0.0,0.0,0.34
2019,2024-09-18,Alan,2013-03-25,"Boston, MA",within an hour,f,t,t,Entire home,Entire home/apt,1 bath,t,2024-09-18,2024-01-01,2024-08-07,STR-419049,t,2019,54263761,5618949,1.0,0.97,13.0,33.0,4.0,1.0,1.0,2.0,116.0,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,5,51,12.0,12.0,0.0,4.83,4.75,4.33,4.92,4.25,13.0,0.0,0.0,1.37
2020,2024-09-18,Alan,2013-03-25,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-02-25,2023-10-06,STR-419040,f,2020,54263774,5618949,1.0,0.97,13.0,33.0,4.0,1.0,1.0,2.0,85.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,13,73,25.0,3.0,0.0,4.48,4.52,4.36,4.76,4.25,13.0,0.0,0.0,0.8
2021,2024-09-18,Justin And Mandy,2021-06-28,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-02-25,2023-10-06,Exempt: This listing is a hotel or motel,t,2021,54266328,409684302,1.0,0.99,34.0,153.0,2.0,1.0,0.0,1.0,378.0,14.0,365,28.0,60.0,365.0,365.0,50.4,365.0,24,84,0.0,0.0,0.0,4.48,4.52,4.36,4.76,4.25,34.0,0.0,0.0,4.88
2022,2024-09-18,Foster,2020-01-27,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-03-06,2024-09-01,str-561975,t,2022,54278398,331225367,1.0,1.0,123.0,127.0,2.0,1.0,0.0,1.0,204.0,1.0,365,1.0,5.0,365.0,365.0,2.0,365.0,6,50,21.0,7.0,0.3,4.77,4.84,4.81,4.95,4.91,77.0,0.0,0.0,4.88
2023,2024-09-18,Laura,2016-11-27,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2022-01-20,2023-02-06,STR-408973,t,2023,54289419,105384549,1.0,1.0,5.0,8.0,4.0,1.1,2.0,2.0,369.0,32.0,365,32.0,32.0,365.0,365.0,32.0,365.0,30,90,6.0,0.0,0.0,4.67,4.33,4.83,4.9,4.83,2.0,0.0,0.0,0.18
2024,2024-09-18,Bv,2019-08-13,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-02-13,2024-09-01,STR-415222,t,2024,54339966,285344759,1.0,0.99,19.0,24.0,2.0,1.0,1.0,2.0,149.0,3.0,142,1.0,4.0,142.0,142.0,2.0,142.0,5,57,99.0,30.0,1.0,4.39,4.57,4.4,4.88,4.76,10.0,0.8,0.0,3.13
2025,2024-09-18,Foster,2020-01-27,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-04-10,2024-09-02,STR-545123,f,2025,54341236,331225367,1.0,1.0,123.0,127.0,2.0,1.0,1.0,1.0,272.0,1.0,365,1.0,5.0,365.0,365.0,2.1,365.0,17,70,99.0,40.0,1.0,4.62,4.63,4.69,4.91,4.98,77.0,0.0,0.0,3.33
2026,2024-09-18,Laura,2016-11-27,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-04-10,2024-09-02,STR-545123,t,2026,54356548,105384549,1.0,1.0,5.0,8.0,2.0,1.0,1.0,1.0,289.0,32.0,365,32.0,32.0,365.0,365.0,32.0,365.0,30,90,0.0,0.0,0.0,4.62,4.63,4.69,4.91,4.98,2.0,0.0,0.0,1.81
2027,2024-09-18,Susan,2021-02-05,"Boston, MA",within an hour,t,t,t,Entire home,Entire home/apt,2 baths,t,2024-09-18,2022-02-18,2024-08-25,STR-545123,f,2027,54368337,387425261,1.0,0.98,4.0,5.0,6.0,1.1,3.0,3.0,275.0,30.0,180,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,90,57.0,11.0,1.0,4.95,4.91,4.89,4.95,4.91,1.0,0.0,0.0,1.81
2028,2024-09-18,Compass,2014-09-02,"Boston, MA",within a few hours,t,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,2024-09-18,2022-05-02,2023-09-30,Exempt: This listing is a unit used for furnished institutional or business stays,f,2028,54384369,20857768,1.0,1.0,51.0,112.0,2.0,1.2,1.0,1.0,213.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,0,0,5.0,1.0,0.0,5.0,4.8,5.0,5.0,5.0,20.0,0.0,0.0,0.17
2029,2024-09-18,Thatch,2011-07-13,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-04-21,2024-03-29,Exempt: This listing is a hotel or motel,t,2029,54384571,814298,1.0,0.99,79.0,111.0,4.0,1.0,1.0,2.0,371.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,6,57,43.0,10.0,0.0,4.72,4.77,4.77,4.91,4.93,27.0,0.8,0.0,1.46
2030,2024-09-18,Romo & Nayeli,2016-11-01,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2022-07-30,2024-09-15,STR-386945,f,2030,54392466,102027626,1.0,1.0,5.0,5.0,5.0,1.1,3.0,3.0,253.0,2.0,365,1.0,2.0,1125.0,1125.0,2.0,1125.0,2,20,65.0,7.0,0.3,4.95,4.92,5.0,4.95,4.63,3.0,0.0,0.0,2.49
2031,2024-09-18,Justin And Mandy,2021-06-28,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-07-30,2024-09-15,Exempt: This listing is a hotel or motel,t,2031,54399424,409684302,1.0,0.99,34.0,153.0,2.0,1.0,0.0,1.0,208.5,14.0,365,28.0,60.0,365.0,365.0,50.4,365.0,14,62,0.0,0.0,0.0,4.95,4.92,5.0,4.95,4.63,34.0,0.0,0.0,0.08
2032,2024-09-18,Justin And Mandy,2021-06-28,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-09-28,2023-09-28,Exempt: This listing is a hotel or motel,t,2032,54399467,409684302,1.0,0.99,34.0,153.0,2.0,1.0,0.0,1.0,508.0,14.0,365,28.0,60.0,365.0,365.0,50.4,365.0,2,57,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,34.0,0.0,0.0,0.08
2033,2024-09-18,Bv,2019-08-13,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-03-14,2024-08-20,Exempt: This listing is a hotel or motel,t,2033,54399802,285344759,1.0,0.99,19.0,24.0,2.0,1.0,1.0,1.0,155.0,2.0,365,1.0,4.0,365.0,365.0,2.0,365.0,7,43,64.0,25.0,1.0,4.56,4.59,4.38,4.92,4.78,10.0,0.8,0.0,2.09
2034,2024-09-18,Mark,2012-08-29,"Newton, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-09-06,2022-09-06,Exempt: This listing is a hotel or motel,f,2034,513711312599022976,3417255,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,130.0,14.2,365,13.3,180.0,365.0,365.0,15.0,365.0,29,89,1.0,0.0,0.0,4.8,4.8,4.8,5.0,5.0,1.0,0.0,0.0,0.04
2035,2024-09-18,Ruth,2015-07-12,"Newton, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-09-06,2022-09-06,Exempt: This listing is a hotel or motel,f,2035,535537043649027008,38284667,1.0,1.0,1.0,5.0,1.0,1.2,1.0,1.0,213.0,14.2,260,13.3,28.6,260.0,260.0,15.0,260.0,0,0,0.0,0.0,0.0,4.8,4.8,4.8,5.0,5.0,1.0,0.0,0.0,0.05
2036,2024-09-18,Neita,2021-01-02,"Newton, MA",within a few hours,f,f,t,Private room in loft,Private room,1 shared bath,t,2024-09-18,2022-09-06,2022-09-06,Exempt: This listing is a hotel or motel,t,2036,539376906593555968,382740300,1.0,0.9,1.0,1.0,2.0,1.2,1.0,1.0,213.0,14.2,95,13.3,92.0,1125.0,1125.0,15.0,1125.0,30,90,0.0,0.0,0.0,4.8,4.8,4.8,5.0,5.0,0.0,1.0,0.0,0.05
2037,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-01-21,2023-01-21,Exempt: This listing is a hotel or motel,f,2037,542466980559113984,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,363.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,46,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,0.05
2038,2024-09-18,Sophia,2019-09-25,"New York, NY",within an hour,f,t,t,Private room in rental unit,Private room,0 shared baths,t,2024-09-18,2023-01-21,2023-01-21,Exempt: This listing is a hotel or motel,f,2038,543380181621601984,297860058,1.0,0.94,28.3,42.2,1.0,1.1,1.2,1.0,55.0,14.2,180,13.3,91.0,180.0,180.0,15.0,180.0,28,88,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.8,0.0,0.14
2039,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-01-21,2023-01-21,Exempt: This listing is a hotel or motel,f,2039,544684082770819968,107434423,1.0,0.96,28.3,42.2,2.0,1.0,0.0,1.0,205.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,0.14
2040,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-01-21,2023-01-21,Exempt: This listing is a hotel or motel,t,2040,544686606795534976,107434423,1.0,0.96,28.3,42.2,2.0,1.0,0.0,1.0,213.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,0.14
2041,2024-09-18,Wendy,2015-06-29,"New York, NY",within a day,t,t,f,Private room in home,Private room,2 shared baths,t,2024-09-18,2022-12-14,2023-07-21,Exempt: This listing is a hotel or motel,f,2041,544750698666940032,37035419,1.0,0.9,9.0,9.0,1.0,1.1,1.0,1.0,75.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,8,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.8,0.0,0.14
2042,2024-09-18,Blanca,2021-11-27,"New York, NY",within an hour,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2022-03-13,2024-07-31,Exempt: This listing is a hotel or motel,f,2042,547969758798128000,433688210,1.0,0.93,3.0,3.0,1.0,1.0,1.0,1.0,49.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,7,42,14.0,4.0,0.0,5.0,4.93,5.0,5.0,4.86,0.0,3.0,0.0,0.46
2043,2024-09-18,Thatch,2011-07-13,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2022-04-20,2024-04-22,Exempt: This listing is a hotel or motel,t,2043,548373258905550976,814298,1.0,0.99,79.0,111.0,4.0,1.0,1.0,1.0,356.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,7,57,28.0,3.0,0.0,4.68,4.71,4.96,4.79,4.89,27.0,0.8,0.0,0.95
2044,2024-09-18,Thatch,2011-07-13,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,2024-09-18,2022-04-24,2024-09-04,Exempt: This listing is a hotel or motel,t,2044,548393136882553984,814298,1.0,0.99,79.0,111.0,4.0,1.0,1.0,1.0,422.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,8,58,47.0,23.0,2.0,4.89,4.94,4.83,4.94,5.0,27.0,0.8,0.0,1.6
2045,2024-09-18,Thatch,2011-07-13,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,2024-09-18,2022-04-22,2024-02-19,Exempt: This listing is a hotel or motel,t,2045,548409183091048000,814298,1.0,0.99,79.0,111.0,4.0,1.0,1.0,1.0,339.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,7,62,30.0,5.0,0.0,4.77,4.73,4.87,4.93,4.9,27.0,0.8,0.0,1.02
2046,2024-09-18,Thatch,2011-07-13,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,2024-09-18,2022-04-14,2024-08-17,Exempt: This listing is a hotel or motel,t,2046,548424627632198016,814298,1.0,0.99,79.0,111.0,4.0,1.0,1.0,1.0,356.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,2,49,37.0,7.0,0.0,4.62,4.76,4.81,4.89,5.0,27.0,0.8,0.0,1.25
2047,2024-09-18,Thatch,2011-07-13,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,2024-09-18,2022-04-20,2024-06-28,Exempt: This listing is a hotel or motel,t,2047,548433540428028032,814298,1.0,0.99,79.0,111.0,4.0,1.0,1.0,1.0,366.0,1.0,365,1.0,4.0,365.0,365.0,1.6,365.0,5,59,39.0,10.0,0.0,4.62,4.64,4.54,4.77,4.95,27.0,0.8,0.0,1.33
2048,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-08-04,2023-08-04,STR-478959,t,2048,549048342007595008,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,363.0,32.0,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,0.07
2049,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-08-04,2023-08-04,STR-478959,t,2049,549055903062654976,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,272.0,32.0,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,0.52
2050,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-08-04,2023-08-04,STR-478959,f,2050,549058407111289984,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,244.0,32.0,1125,31.0,28.6,1125.0,1125.0,36.2,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0.0,0.52
2051,2024-09-18,Ty,2012-08-11,"Boston, MA",within a day,f,t,t,Entire condo,Entire home/apt,1 bath,t,2024-09-18,2022-05-15,2023-05-21,STR-478959,f,2051,549537073076654976,3230419,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,275.0,2.0,32,2.0,2.0,32.0,32.0,2.0,32.0,0,1,15.0,0.0,0.0,4.8,4.73,4.47,4.93,4.93,1.0,0.0,0.0,0.52
2052,2024-09-18,Moe,2016-07-17,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,1.5 baths,t,2024-09-18,2022-06-14,2024-09-14,STR-468015,f,2052,549991434525062016,84349533,1.0,0.89,2.0,2.0,2.0,1.5,1.0,1.0,90.0,5.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,23,83,26.0,7.0,1.0,4.92,4.85,4.88,4.92,4.62,0.0,2.0,0.0,0.94
2053,2024-09-18,Raja,2021-12-23,"Boston, MA",within a few hours,f,t,f,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2022-05-09,2024-03-12,STR-463794,t,2053,552878688771211008,437204027,1.0,0.9,9.0,9.0,1.0,1.0,1.0,1.0,45.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,15,3.0,2.0,0.0,5.0,4.67,4.8,4.9,4.67,0.0,6.0,0.0,0.1
2054,2024-09-18,Kevin & Maria,2015-07-22,"Boston, MA",within an hour,t,t,t,Entire place,Entire home/apt,4 baths,t,2024-09-18,2022-03-02,2024-09-02,STR-463794,f,2054,552968006314520000,39266840,1.0,0.99,4.0,4.0,2.8,1.2,1.2,1.0,213.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,7,47,33.0,15.0,1.0,4.88,4.88,4.97,5.0,4.21,4.0,0.0,0.0,1.06
2055,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-08-10,2024-08-10,Exempt: This listing is a hotel or motel,f,2055,553449835647049024,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,241.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,0,1.0,1.0,0.0,4.8,4.8,5.0,4.9,4.8,12.8,0.0,0.0,0.75
2056,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-08-10,2024-08-10,Exempt: This listing is a hotel or motel,f,2056,553450125818531008,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,238.0,32.0,1125,31.0,28.6,1125.0,1125.0,37.4,1125.0,0,0,0.0,0.0,0.0,4.8,4.8,5.0,4.9,4.8,12.8,0.0,0.0,1.84
